Project Name,Approved Budget,Start Date,End Date,TOR,Date Of Delivery,Other Relevant Information,Required Quantity,Procuring Entity
1000 TEST SARS-COV-2-IgG Assay,"PHP1,000,000",2020-10-13,2020-10-19,../Data/Files/Pr/160257835718127207985f8567b55fef7_B10-20-30 BAYANIHAN ACT 2.Pdf,2020-11-19,../Data/Files/Pr/16025783572186315435f8567b5a3996_B10-20-30 BAYANIHAN ACT 2.Pdf,"1,000.00",Department Of Health Central Visayas Center For Health Development
130 SET PERSONAL PROTECTIVE EQUIPMENT (PPE) SET,"PHP117,000",2020-10-13,2020-10-19,../Data/Files/Pr/160257850417755045135f856848819c3_B2-20-70 (BAYANIHAN ACT 2).Pdf,2020-10-23,../Data/Files/Pr/160257850411747284185f856848afe85_B2-20-70 (BAYANIHAN ACT 2).Pdf,130,Department Of Health Central Visayas Center For Health Development
Procurement Of Personal Protective Equipment For Contact Tracers,"PHP8,701,400",2020-10-26,2020-11-09,../Data/Files/Pr/16026492629210942845f867caef0ca7_TOR14102020114259.Pdf,2020-11-09,../Data/Files/Pr/16026492634071809765f867caf44d0f_activity Design14102020120759.Pdf,"2,780.00",DEPARTMENT OF THE INTERIOR & LOCAL GOVERNMENT
"Azithromycin, 500mg Tablet","PHP1,560,000",2020-06-22,2020-07-22,../Data/Files/Pr/16028302718469865455f893fbf13845_PR# 2020-06-1116.PDF,2020-07-10,../Data/Files/Pr/160283027111825266095f893fbf5b415_Letter Of Request.PDF,"12,000.00",GOVERNOR CELESTINO GALLARES MEMORIAL HOSPITAL
"Azithromycin, 500mg, Powder, IV Infusion","PHP2,550,000",2020-06-22,2020-07-22,../Data/Files/Pr/160283027120928407145f893fbf8515c_PR# 2020-06-1116.PDF,2020-07-10,../Data/Files/Pr/16028302714244787765f893fbfae792_Letter Of Request.PDF,"3,000.00",GOVERNOR CELESTINO GALLARES MEMORIAL HOSPITAL
Budesonide/Formeterol 160mg/4.5mcg 120 Doses With Accompanying Dispenser,"PHP225,250",2020-06-22,2020-07-22,../Data/Files/Pr/16028302717794421655f893fbfdab36_PR# 2020-06-1116.PDF,2020-07-10,../Data/Files/Pr/160283027215326019485f893fc015535_Letter Of Request.PDF,265,GOVERNOR CELESTINO GALLARES MEMORIAL HOSPITAL
"Fluticasone 250mcg + Salmaterol 25mcg X 120 Actuations, Metered Dose","PHP45,000",2020-06-22,2020-07-22,../Data/Files/Pr/160283027211110572395f893fc03d8e8_PR# 2020-06-1116.PDF,2020-07-10,../Data/Files/Pr/160283027213701020345f893fc06c15c_Letter Of Request.PDF,100,GOVERNOR CELESTINO GALLARES MEMORIAL HOSPITAL
Multivitamins + Vit D3 + Zinc,"PHP300,000",2020-06-22,2020-07-22,../Data/Files/Pr/16028302723869936475f893fc094770_PR# 2020-06-1116.PDF,2020-07-10,../Data/Files/Pr/160283027215292982605f893fc0c0f87_Letter Of Request.PDF,"30,000.00",GOVERNOR CELESTINO GALLARES MEMORIAL HOSPITAL
Procurement Of Various Medical Supplies For Use Of This Province In Response To COVID-19 Pandemic,"PHP25,868,274.5",2020-03-26,2020-03-29,../Data/Files/Pr/160309442514453888215f8d479967eeb_PRICE SCHEDULE Medical Supplies Covid.Docx,2020-03-29,../Data/Files/Pr/16030944253377416025f8d479981118_PRICE SCHEDULE Medical Supplies Covid.Docx,1,Provincial Government Of Tarlac
Adult Laryngoscope Set,"PHP875,000",2020-06-08,2020-09-08,../Data/Files/Pr/160319408412666639685f8ecce4a1ce2_PR# 2020-05-0944.PDF,2020-06-10,../Data/Files/Pr/16031940845356940325f8ecce4e3c83_Request Letter.PDF,25,GOVERNOR CELESTINO GALLARES MEMORIAL HOSPITAL
Pediatric Laryngoscope Set,"PHP105,000",2020-06-08,2020-09-08,../Data/Files/Pr/160319408514051570435f8ecce5168ba_PR# 2020-05-0944.PDF,2020-06-10,../Data/Files/Pr/160319408514923702275f8ecce54c96a_Request Letter.PDF,3,GOVERNOR CELESTINO GALLARES MEMORIAL HOSPITAL
Neonate Laryngoscope Set,"PHP70,000",2020-06-08,2020-09-08,../Data/Files/Pr/160319408512571892585f8ecce5848a6_PR# 2020-05-0944.PDF,2020-06-10,../Data/Files/Pr/160319408510534326285f8ecce5c4830_Request Letter.PDF,2,GOVERNOR CELESTINO GALLARES MEMORIAL HOSPITAL
Procurement Of Various Medical Equipment For Use Of This Province In Response To COVID-19 Pandemic,"PHP3,575,000",2020-03-26,2020-03-29,../Data/Files/Pr/16032423331848784925f8f895d5ebf1_PRICE SCHEDULE.Pdf,2020-03-29,../Data/Files/Pr/160324233318777518315f8f895d87e8b_PRICE SCHEDULE.Pdf,1,Provincial Government Of Tarlac
Procurement Of Other Supplies And Materials For Use Of This Province In Response To COVID-19 Pandemic,"PHP615,000",2020-03-26,2020-03-29,../Data/Files/Pr/16032423331830795615f8f895d9e78c_PRICE SCHEDULE.Pdf,2020-03-29,../Data/Files/Pr/16032423333508306565f8f895db4583_PRICE SCHEDULE.Pdf,1,Provincial Government Of Tarlac
Procurement Of Collapsible Tent And Refrigerator For Use Of This Province In Response To COVID-19 Pandemic,"PHP127,000",2020-03-26,2020-03-29,../Data/Files/Pr/160324233316257029705f8f895dcd723_PRICE SCHEDULE.Pdf,2020-03-29,../Data/Files/Pr/16032423339889726985f8f895deb3f0_PRICE SCHEDULE.Pdf,1,Provincial Government Of Tarlac
Procurement Of Various Medical Equipment And Supplies For Use Of PDRRMC In Response To COVID-19 Pandemic,"PHP5,124,985",2020-03-26,2020-03-29,../Data/Files/Pr/16032423343977105815f8f895e1edaa_PRICE SCHEDULE.Pdf,2020-03-29,../Data/Files/Pr/16032423344959898775f8f895e4208a_PRICE SCHEDULE.Pdf,1,Provincial Government Of Tarlac
Procurement Of Meals And Food Supplies Of Duty Personnel In Response To COVID-19 Pandemic,"PHP3,880,000",2020-03-26,2020-04-26,../Data/Files/Pr/160324233413600436565f8f895e6b091_PRICE SCHEDULE.Pdf,2020-03-29,../Data/Files/Pr/16032423344185850465f8f895e8b280_PRICE SCHEDULE.Pdf,320,Provincial Government Of Tarlac
Supply Of Fuel For Use In Response To COVID-19 Pandemic,"PHP1,413,500",2020-03-26,2020-04-26,../Data/Files/Pr/160324233418909289945f8f895ea98e7_PRICE SCHEDULE.Pdf,2020-03-29,../Data/Files/Pr/160324233421426931455f8f895ebdc52_PRICE SCHEDULE.Pdf,1,Provincial Government Of Tarlac
Procurement Of Housekeeping Supplies For Use In Preparation And Response To COVID-19 Epidemic,"PHP654,472",2020-03-26,2020-03-29,../Data/Files/Pr/160324233416819563635f8f895ed5922_PRICE SCHEDULE.Pdf,2020-03-29,../Data/Files/Pr/160324233420757595465f8f895ef07aa_PRICE SCHEDULE.Pdf,1,Provincial Government Of Tarlac
"Procurement Of 10,000 Cavans Of Rice For Distribution To Affected Families Provincewide Due To The Implementation Of Enhanced Community Quarantine Across Luzon, In Response To COVID-19 Pandemic","PHP23,000,000",2020-03-26,2020-03-29,../Data/Files/Pr/16032423355523972065f8f895f300a1_PRICE SCHEDULE.Pdf,2020-03-29,../Data/Files/Pr/160324233511095503515f8f895f45d1d_PRICE SCHEDULE.Pdf,"10,000.00",Provincial Government Of Tarlac
Repair And Improvement Of Emergency Room At Tarlac Provincial Hospital,"PHP489,020.6",2020-04-08,2020-04-18,../Data/Files/Pr/16032458732360928585f8f9731ad9b4_BOQ Emergency Room TPH.Pdf,2020-04-08,../Data/Files/Pr/160324587313197888775f8f9731c761c_BOQ Emergency Room TPH.Pdf,1,Provincial Government Of Tarlac
Repair And Improvement Of Isolation Room At Gilberto O. Teodoro Memorial Hospital,"PHP365,668.12",2020-04-08,2020-04-20,../Data/Files/Pr/16032458731949055455f8f9731ec408_BOQ Isolation Room GOTMH.Pdf,2020-04-08,../Data/Files/Pr/160324587414819741215f8f97324aeac_BOQ Isolation Room GOTMH.Pdf,1,Provincial Government Of Tarlac
"Construction Of Makeshift Comfort Room (24 Units), Provincewide","PHP382,191.86",2020-04-08,2020-04-18,../Data/Files/Pr/16032458747747353985f8f97326bef1_BOQ Makeshift Comfort Room.Pdf,2020-04-08,../Data/Files/Pr/160324587417931970325f8f97328542d_BOQ Makeshift Comfort Room.Pdf,1,Provincial Government Of Tarlac
Food Assistance For Indigent Families Provincewide Affected By The COVID-19 Pandemic,"PHP5,407,580",2020-04-08,2020-04-11,../Data/Files/Pr/160324587416181817545f8f97329e69c_PRICE SCHEDULE Food Assistance.Pdf,2020-04-11,../Data/Files/Pr/160324587412911595905f8f9732b79db_PRICE SCHEDULE Food Assistance.Pdf,"2,000.00",Provincial Government Of Tarlac
Procurement Of Additional Medical Supplies For Public Safety To Prevent The Spread Of COVID-19,"PHP780,000",2020-04-08,2020-04-11,../Data/Files/Pr/160324587417847034185f8f9732de303_PRICE SCHEDULE - Additional Medical Supplies.Pdf,2020-04-11,../Data/Files/Pr/16032458751432800785f8f973311fdb_PRICE SCHEDULE - Additional Medical Supplies.Pdf,1,Provincial Government Of Tarlac
Procurement Of Various Medicines For Use Of Various Senior Citizens,"PHP2,991,382.5",2020-04-08,2020-04-11,../Data/Files/Pr/16032458752656982675f8f9733254eb_PRICE SCHEDULE Various Medicines SR CITIZENS.Pdf,2020-04-11,../Data/Files/Pr/16032458751624698745f8f973343e23_PRICE SCHEDULE Various Medicines SR CITIZENS.Pdf,1,Provincial Government Of Tarlac
Procurement Of Various Medicines For MEDCAP Use,"PHP1,364,349",2020-04-08,2020-04-11,../Data/Files/Pr/16032458759531291045f8f973383bae_PRICE SCHEDULE Various Medicines MEDCAP.Pdf,2020-04-11,../Data/Files/Pr/160324587515834139335f8f9733a5348_PRICE SCHEDULE Various Medicines MEDCAP.Pdf,1,Provincial Government Of Tarlac
Procurement Of Body Bag For Use In Response To COVID-19 Pandemic,"PHP400,000",2020-04-08,2020-04-11,../Data/Files/Pr/160324587513983720625f8f9733c839b_PRICE SCHEDULE - Body Bag.Pdf,2020-04-11,../Data/Files/Pr/16032458756715924725f8f9733eec48_PRICE SCHEDULE - Body Bag.Pdf,200,Provincial Government Of Tarlac
COVID-19 Common-Use Supplies And Equipment,"PHP489,000",2020-10-21,2020-10-22,../Data/Files/Pr/160324630621180657945f8f98e269506_CLINIC SUPPLIES PR.Pdf,2020-10-22,../Data/Files/Pr/16032463062026316745f8f98e2d41d1_CLINIC SUPPLIES PR.Pdf,711,Northern Negros State College Of Science And Technology
Food Assistance (Food Stuff) For Distribution To Indigent Families Provincewide Affected By The COVID-19 Pandemic,"PHP52,432,500",2020-04-28,2020-05-01,../Data/Files/Pr/160325013313294673155f8fa7d5eeafa_PRICE SCHEDULE Food Stuff.Pdf,2020-05-01,../Data/Files/Pr/160325013420181766935f8fa7d613440_PRICE SCHEDULE Food Stuff.Pdf,1,Provincial Government Of Tarlac
Food Assistance (Assorted Vegetables) For Indigent Families Provincewide Affected By The COVID-19 Pandemic,"PHP320,000",2020-04-28,2020-05-01,../Data/Files/Pr/16032501349319621115f8fa7d62c9c8_PRICE SCHEDULE Vegetables.Pdf,2020-05-01,../Data/Files/Pr/160325013414599468825f8fa7d650618_PRICE SCHEDULE Vegetables.Pdf,"2,000.00",Provincial Government Of Tarlac
Procurement Of Personal Protective Equipment For Use Of This Province In Response To COVID-19 Pandemic,"PHP7,500,000",2020-04-28,2020-05-01,../Data/Files/Pr/160325013419422891125f8fa7d664f79_PRICE SCHEDULE Ppe's.Pdf,2020-05-01,../Data/Files/Pr/160325013412057990985f8fa7d680960_PRICE SCHEDULE Ppe's.Pdf,"2,500.00",Provincial Government Of Tarlac
Procurement Of Medical Gowns For Use Of This Province In Response To COVID-19 Pandemic,"PHP3,865,000",2020-04-28,2020-05-01,../Data/Files/Pr/160325013412936077365f8fa7d6a83c5_PRICE SCHEDULE Medical Gowns.Pdf,2020-05-01,../Data/Files/Pr/160325013416967901175f8fa7d6e194f_PRICE SCHEDULE Medical Gowns.Pdf,1,Provincial Government Of Tarlac
Procurement Of Various Medical Supplies For Use Of This Province In Response To COVID-19 Pandemic,"PHP5,870,860",2020-04-28,2020-05-01,../Data/Files/Pr/160325013515521509835f8fa7d70c161_PRICE SCHEDULE Medical Supplies.Pdf,2020-05-01,../Data/Files/Pr/16032501355080000045f8fa7d72a7f0_PRICE SCHEDULE Medical Supplies.Pdf,1,Provincial Government Of Tarlac
Procurement Of Various Medicines And Vitamins For Use Of This Province In Response To COVID-19 Pandemic,"PHP4,872,000",2020-04-28,2020-05-01,../Data/Files/Pr/16032501358355162645f8fa7d74d188_PRICE SCHEDULE Various Medicines And Vitamins.Pdf,2020-05-01,../Data/Files/Pr/160325013517697713525f8fa7d76f099_PRICE SCHEDULE Various Medicines And Vitamins.Pdf,1,Provincial Government Of Tarlac
Procurement Of Various Medical Equipment For Use Of This Province In Response To COVID-19 Pandemic,"PHP626,000",2020-04-28,2020-05-01,../Data/Files/Pr/16032501353861494005f8fa7d78cec2_PRICE SCHEDULE Medical Equipment.Pdf,2020-05-01,../Data/Files/Pr/160325013516806388775f8fa7d7aef27_PRICE SCHEDULE Medical Equipment.Pdf,1,Provincial Government Of Tarlac
Procurement Of Ten (10) Units Portalet For Use Of Tarlac Provincial Hospital And Various District Hospital Of This Province In Response To COVID-19 Pandemic,"PHP1,300,000",2020-04-28,2020-05-01,../Data/Files/Pr/16032501352015785635f8fa7d7cc84e_PRICE SCHEDULE Portalet.Pdf,2020-05-01,../Data/Files/Pr/16032501353845629515f8fa7d7eac65_PRICE SCHEDULE Portalet.Pdf,10,Provincial Government Of Tarlac
Procurement Of Medical Oxygen For Use Of This Province In Response To COVID-19 Pandemic,"PHP21,500",2020-04-28,2020-05-01,../Data/Files/Pr/16032501361857452755f8fa7d80ef67_PRICE SCHEDULE Medical Oxygen.Pdf,2020-05-01,../Data/Files/Pr/160325013613627020525f8fa7d828fc1_PRICE SCHEDULE Medical Oxygen.Pdf,50,Provincial Government Of Tarlac
Procurement Of Various Medical Supplies For Setting-Up Covid-19 Facility Of La Paz Medicare And Community Hospital,"PHP1,884,584.5",2020-04-28,2020-05-01,../Data/Files/Pr/160325013611623471715f8fa7d84d49e_PRICE SCHEDULE Medical Supplies Lmch.Pdf,2020-05-01,../Data/Files/Pr/16032501362567875365f8fa7d868d74_PRICE SCHEDULE Medical Supplies Lmch.Pdf,1,Provincial Government Of Tarlac
Procurement Of Various Medicines For Setting-Up Covid-19 Facility Of La Paz Medicare And Community Hospital,"PHP1,501,130.2",2020-04-28,2020-05-01,../Data/Files/Pr/16032501367682742125f8fa7d888cba_PRICE SCHEDULE Medicines Lmch.Pdf,2020-05-01,../Data/Files/Pr/16032501366176338565f8fa7d8a24e8_PRICE SCHEDULE Medicines Lmch.Pdf,1,Provincial Government Of Tarlac
Procurement Of Various Housekeeping Supplies For Setting-Up Covid-19 Facility Of La Paz Medicare And Community Hospital,"PHP640,700",2020-04-28,2020-05-01,../Data/Files/Pr/160325013617283051295f8fa7d8d2ff5_PRICE SCHEDULE Housekeeping Supplies Lmch.Pdf,2020-05-01,../Data/Files/Pr/160325013612589937655f8fa7d8ed6e2_PRICE SCHEDULE Housekeeping Supplies Lmch.Pdf,1,Provincial Government Of Tarlac
"Lunch And Dinner For PNP, Army Reservists, PUM & Utility From April 01-15, 2020","PHP151,200",2020-04-01,2020-04-15,../Data/Files/Pr/160325220612842512105f8fafeec5dad_BGCM-04-16_PR.Pdf,2020-04-01,../Data/Files/Pr/160325220715925733925f8fafef06e1d_APP Supplemental (BGCM).Pdf,"2,520.00","MUNICIPALITY OF GUAGUA, PAMPANGA"
Single Foams And Pillows To Be Used At Quarantine Facility,"PHP75,500",2020-07-01,2020-07-01,../Data/Files/Pr/160325220711182218485f8fafef702e0_BGCM-06-03_PR.Pdf,2020-07-01,../Data/Files/Pr/160325220716760519955f8fafefa9d60_APP Supplemental (BGCM).Pdf,48,"MUNICIPALITY OF GUAGUA, PAMPANGA"
Curtains With Ring To Be Used At Quarantine Facility,"PHP75,000",2020-07-01,2020-07-01,../Data/Files/Pr/160325220812233223885f8faff049355_BGCM-06-04_PR.Pdf,2020-07-01,../Data/Files/Pr/16032522083019741475f8faff07f038_APP Supplemental (BGCM).Pdf,200,"MUNICIPALITY OF GUAGUA, PAMPANGA"
Materials To Be Used For Covid-19 Project At Training Center,"PHP52,002",2020-04-20,2020-04-20,../Data/Files/Pr/160325220815225270865f8faff0bf0fb_BGCM-07-04_PR.Pdf,2020-04-20,../Data/Files/Pr/16032522087135512065f8faff0e4d7b_APP Supplemental (BGCM).Pdf,47,"MUNICIPALITY OF GUAGUA, PAMPANGA"
Meals To Be Served For PUIs & PUMs At Quarantine Facility For 10 Days,"PHP52,164",2020-09-01,2020-09-11,../Data/Files/Pr/16032522092462704075f8faff130eff_BGCM-09-04_PR.Pdf,2020-09-01,../Data/Files/Pr/160325220911608049645f8faff1583f3_APP Supplemental (BGCM).Pdf,735,"MUNICIPALITY OF GUAGUA, PAMPANGA"
Relief Goods For Distribution To Indigent Families Provincewide Affected By The COVID-19 Pandemic,"PHP12,750,000",2020-05-05,2020-05-08,../Data/Files/Pr/16032528395550135435f8fb267431bc_PRICE SCHEDULE Relief Goods.Pdf,2020-05-08,../Data/Files/Pr/16032528403578641875f8fb26843ed8_PRICE SCHEDULE Relief Goods.Pdf,1,Provincial Government Of Tarlac
Procurement Of Empty Sacks For The Repacking Of Rice In Connection With COVID-19 Pandemic Relief,"PHP725,000",2020-05-05,2020-05-08,../Data/Files/Pr/16032528403390715255f8fb2685f7e3_PRICE SCHEDULE Empty Sacks.Pdf,2020-05-08,../Data/Files/Pr/160325284010846767605f8fb2688072d_PRICE SCHEDULE Empty Sacks.Pdf,"25,000.00",Provincial Government Of Tarlac
Procurement Of Green Eco Bags For The Repacking Of Relief Goods In Connection With COVID-19 Pandemic Relief Operations,"PHP696,000",2020-05-05,2020-05-08,../Data/Files/Pr/16032528409264081395f8fb2689f6ee_PRICE SCHEDULE Green Eco Bags.Pdf,2020-05-08,../Data/Files/Pr/160325284011464904125f8fb268b821b_PRICE SCHEDULE Green Eco Bags.Pdf,"12,000.00",Provincial Government Of Tarlac
Procurement Of Various Medical Supplies For Use Of This Province In Response To COVID-19 Pandemic,"PHP3,357,960",2020-05-05,2020-05-08,../Data/Files/Pr/160325284010295339575f8fb268ce922_PRICE SCHEDULE Medical Supplies.Pdf,2020-05-08,../Data/Files/Pr/160325284019026451345f8fb268eca47_PRICE SCHEDULE Medical Supplies.Pdf,1,Provincial Government Of Tarlac
Procurement Of Various Supplies And Equipment For Use Of Tarlac Provincial Hospital In Response To COVID-19 Pandemic,"PHP295,041.17",2020-05-05,2020-05-08,../Data/Files/Pr/16032528418487005005f8fb26925aa7_PRICE SCHEDULE Various Supplies And Equipment.Pdf,2020-05-08,../Data/Files/Pr/160325284119324521095f8fb2696d143_PRICE SCHEDULE Various Supplies And Equipment.Pdf,1,Provincial Government Of Tarlac
Procurement Of Various Materials For Use Of Tarlac Provincial Hospital And Checkpoints Posted At Different Entry Points (Highway And Intersections) And Framing Of Advisories Provincewide,"PHP123,220",2020-05-05,2020-05-08,../Data/Files/Pr/160325284119733541865f8fb2698aff0_PRICE SCHEDULE Various Materials.Pdf,2020-05-08,../Data/Files/Pr/160325284120974010235f8fb269b7605_PRICE SCHEDULE Various Materials.Pdf,1,Provincial Government Of Tarlac
"Supply Of Fuel For Use Of Various PGT Vehicles Use By Medical/Health Workers And Other Personnel Of Provincial Government Of Tarlac, District And Provincial Hospitals","PHP4,000,000",2020-05-05,2020-06-05,../Data/Files/Pr/16032528413782805865f8fb269d3f05_PRICE SCHEDULE Various Supplies And Equipment.Pdf,2020-05-08,../Data/Files/Pr/160325284113433035135f8fb269ef0bf_PRICE SCHEDULE Various Supplies And Equipment.Pdf,"80,000.00",Provincial Government Of Tarlac
Procurement Of Real Time PCR Detection System For Use At TPH Laboratory In Response To COVID-19 Pandemic,"PHP2,700,000",2020-05-22,2020-05-25,../Data/Files/Pr/160326097010718990875f8fd22acd65e_PRICE SCHEDULE PCR Detection System.Pdf,2020-05-25,../Data/Files/Pr/16032609713816151845f8fd22b4874f_PRICE SCHEDULE PCR Detection System.Pdf,1,Provincial Government Of Tarlac
Procurement Of Testing Kits For Use Of This Province In Response To COVID-19 Pandemic,"PHP6,552,000",2020-05-22,2020-05-25,../Data/Files/Pr/16032609717044383885f8fd22b69df9_PRICE SCHEDULE Testing Kits.Pdf,2020-05-25,../Data/Files/Pr/160326097116055594095f8fd22b80724_PRICE SCHEDULE Testing Kits.Pdf,"5,600.00",Provincial Government Of Tarlac
Procurement Of Facial Mask (Washable) For Use Of This Province In Response To COVID-19 Pandemic,"PHP3,750,000",2020-05-22,2020-05-25,../Data/Files/Pr/160326097116303099335f8fd22b97adb_PRICE SCHEDULE Facial Mask.Pdf,2020-05-25,../Data/Files/Pr/16032609715083809505f8fd22bae003_PRICE SCHEDULE Facial Mask.Pdf,"250,000.00",Provincial Government Of Tarlac
Procurement Of Medicines And Vitamins For Use Of This Province In Response To COVID-19 Pandemic,"PHP1,620,000",2020-05-22,2020-05-25,../Data/Files/Pr/160326097217279158795f8fd22c05db0_PRICE SCHEDULE Medicines And Vitamins.Pdf,2020-05-25,../Data/Files/Pr/160326097217386691465f8fd22c25642_PRICE SCHEDULE Medicines And Vitamins.Pdf,1,Provincial Government Of Tarlac
Procurement Of Various Medical Equipment For Use Of This Province In Response To COVID-19 Pandemic,"PHP1,457,000",2020-05-22,2020-05-25,../Data/Files/Pr/16032609726550626245f8fd22c42ac3_PRICE SCHEDULE Various Medical Equipment.Pdf,2020-05-25,../Data/Files/Pr/16032609725375209745f8fd22c6845c_PRICE SCHEDULE Various Medical Equipment.Pdf,1,Provincial Government Of Tarlac
Procurement Of Viral Transport For Use Of This Province In Response To COVID-19 Pandemic,"PHP482,283.75",2020-05-22,2020-05-25,../Data/Files/Pr/160326097210210093965f8fd22c81020_PRICE SCHEDULE Viral Transport.Pdf,2020-05-25,../Data/Files/Pr/16032609728010363985f8fd22cb0d1b_PRICE SCHEDULE Viral Transport.Pdf,5,Provincial Government Of Tarlac
Procurement Of One (1) Unit Medical Isolation Tent For The Preparation And Response For COVID-19 Pandemic For TPH And Other District Hospitals,"PHP2,290,000",2020-05-21,2020-05-24,../Data/Files/Pr/16032609724634108875f8fd22cd0278_PRICE SCHEDULE Medical Isolation Tent.Pdf,2020-05-24,../Data/Files/Pr/160326097213685477375f8fd22ce5875_PRICE SCHEDULE Medical Isolation Tent.Pdf,1,Provincial Government Of Tarlac
"Procurement Of 10,000 Cavans Of Rice For Distribution To Indigent Families Provincewide Affected By The COVID-19 Pandemic","PHP23,000,000",2020-05-21,2020-05-24,../Data/Files/Pr/160326097317696171075f8fd22d098ef_PRICE SCHEDULE Rice.Pdf,2020-05-24,../Data/Files/Pr/160326097312446132515f8fd22d2a241_PRICE SCHEDULE Rice.Pdf,"10,000.00",Provincial Government Of Tarlac
Procurement Of Food Supplies For The Medical And Hospital Personnel Deployed For The Operations Of New Clark City Quarantine Facility As Extension/ICU Of Tarlac Provincial Hospital,"PHP3,439,581.1",2020-06-04,2020-07-30,../Data/Files/Pr/160326293412691516135f8fd9d6c78d3_PRICE SCHEDULE.Pdf,2020-06-07,../Data/Files/Pr/16032629343708624655f8fd9d6e9bd8_PRICE SCHEDULE.Pdf,1,Provincial Government Of Tarlac
Provision Of Food To Provincial Government Employees And Concerned Personnel's Staffing At Provincial Checkpoints Related To COVID-19,"PHP2,230,000",2020-06-04,2020-07-04,../Data/Files/Pr/16032629358540512675f8fd9d716003_PRICE SCHEDULE.Pdf,2020-06-07,../Data/Files/Pr/160326293512970432935f8fd9d7468d5_PRICE SCHEDULE.Pdf,1,Provincial Government Of Tarlac
