Project Name,Approved Budget,Start Date,End Date,TOR,Date Of Delivery,Other Relevant Information,Required Quantity,Procuring Entity
RICE TO BE USED FOR RELIEF OPERATIONS IN THIS MUNICIPALITY DURING COVID-19 PANDEMIC,"1,000,000.00",2020-04-24,2020-04-24,gppbgovph.com/data/files/pr/160152047911738134675f75435ff1d41_BGCM-04-06_PO.pdf,2020-04-24,gppbgovph.com/data/files/pr/16015204808349931145f75436023d5a_APP Supplemental (BGCM).pdf,"1,000.00","MUNICIPALITY OF GUAGUA, PAMPANGA"
RICE TO BE USED FOR RELIEF OPERATIONS IN THIS MUNICIPALITY DURING COVID-19 PANDEMIC,"2,000,000.00",2020-04-29,2020-04-29,gppbgovph.com/data/files/pr/1601520480874114255f754360651fb_BGCM-04-07_PO.pdf,2020-04-29,gppbgovph.com/data/files/pr/160152048016635273415f7543608991a_APP Supplemental (BGCM).pdf,"2,000.00","MUNICIPALITY OF GUAGUA, PAMPANGA"
RICE TO BE USED FOR RELIEF OPERATIONS IN THIS MUNICIPALITY DURING COVID-19 PANDEMIC,"2,000,000.00",2020-05-02,2020-05-02,gppbgovph.com/data/files/pr/160152048017532039905f754360cb492_BGCM-04-08_PO.pdf,2020-05-02,gppbgovph.com/data/files/pr/16015204808094148775f754360eed71_APP Supplemental (BGCM).pdf,"2,000.00","MUNICIPALITY OF GUAGUA, PAMPANGA"
RICE TO BE USED FOR RELIEF OPERATIONS IN THIS MUNICIPALITY DURING COVID-19 PANDEMIC,"6,240,000.00",2020-05-04,2020-05-04,gppbgovph.com/data/files/pr/16015204819976409015f7543614af53_BGCM-04-09_PO.pdf,2020-05-04,gppbgovph.com/data/files/pr/16015204812139656165f7543616dcdd_APP Supplemental (BGCM).pdf,"6,000.00","MUNICIPALITY OF GUAGUA, PAMPANGA"
CANNED GOODS (SARDINES) TO BE USED FOR RELIEF OPERATIONS IN THIS MUNICIPALITY DURING COVID-19 PANDEMIC,"192,500.00",2020-05-01,2020-05-01,gppbgovph.com/data/files/pr/160152048117999694415f754361b4fe7_BGCM-04-10_PO.pdf,2020-05-01,gppbgovph.com/data/files/pr/160152048120820476685f754361da115_APP Supplemental (BGCM).pdf,100,"MUNICIPALITY OF GUAGUA, PAMPANGA"
RICE (25KLS) TO BE USED FOR RELIEF OPERATIONS IN THIS MUNICIPALITY DURING COVID-19 PANDEMIC,"2,562,500.00",2020-05-28,2020-05-28,gppbgovph.com/data/files/pr/160152048214247245935f75436230303_BGCM-04-11_PO.pdf,2020-05-28,gppbgovph.com/data/files/pr/16015204827649950055f7543627a4c4_APP Supplemental (BGCM).pdf,"2,500.00","MUNICIPALITY OF GUAGUA, PAMPANGA"
"IMPROVEMENT OF QUARANTINE FACILITY AT EVACUATION CENTER, SAN AGUSTIN BETIS, GUAGUA, PAMPANGA","198,000.00",2020-04-24,2020-04-24,gppbgovph.com/data/files/pr/160152048218304706965f754362bfe55_BGCM-04-12_PR_1.pdf,2020-04-24,gppbgovph.com/data/files/pr/16015204831209003125f75436302728_APP Supplemental (BGCM).pdf,1,"MUNICIPALITY OF GUAGUA, PAMPANGA"
"CONSTRUCTION OF 18 UNITS OF QUARANTINE ROOM AT GUAGUA COMMUNITY COLLEGE, THIS MUNICIPALITY","76,800.00",2020-04-21,2020-04-21,gppbgovph.com/data/files/pr/16015204833254977685f75436340f17_BGCM-04-13_PR_1.pdf,2020-04-21,gppbgovph.com/data/files/pr/16015204837059239225f75436365df3_APP Supplemental (BGCM).pdf,18,"MUNICIPALITY OF GUAGUA, PAMPANGA"
350 BOXES OF ASCORBIC ACID VITAMIN C (100PCS/BOX) TO BE GIVEN TO THE VULNERABLE CONSTITUENTS OF THIS MUNICIPALITY (SENIOR CITIZENS & PWDS) IN RELATED TO COVID-19 PANDEMIC,"210,000.00",2020-04-16,2020-04-17,gppbgovph.com/data/files/pr/16015204834429379115f754363aab43_BGCM-04-14_PR_1.pdf,2020-04-17,gppbgovph.com/data/files/pr/160152048320552904255f754363cde98_APP Supplemental (BGCM).pdf,350,"MUNICIPALITY OF GUAGUA, PAMPANGA"
RICE (25KLS) TO BE USED FOR RELIEF OPERATIONS IN THIS MUNICIPALITY DURING COVID-19 PANDEMIC,"900,000.00",2020-05-29,2020-05-29,gppbgovph.com/data/files/pr/1601520484647563355f754364217e1_BGCM-04-15_PO.pdf,2020-05-29,gppbgovph.com/data/files/pr/16015204842696230245f7543644d155_APP Supplemental (BGCM).pdf,900,"MUNICIPALITY OF GUAGUA, PAMPANGA"
"LUNCH AND DINNER FOR PNP & ARMY RESERVISTS ASSIGNED AT CHECKPOINTS FROM APRIL 16-30, 2020","146,160.00",2020-04-16,2020-04-30,gppbgovph.com/data/files/pr/16015242296997236735f75520593e42_BGCM-05-01_PR.pdf,2020-04-16,gppbgovph.com/data/files/pr/16015242292837779275f755205cb829_APP Supplemental (BGCM).pdf,"2,436.00","MUNICIPALITY OF GUAGUA, PAMPANGA"
"10 PCS. INFRARED SCANNER USED BY PNP AT CHECKPOINTS, MDRRMO STAFF, & MSWD IN THIS MUNICIPALITY","75,000.00",2020-04-01,2020-04-01,gppbgovph.com/data/files/pr/160152423017486941205f7552061d107_BGCM-05-02_PR.pdf,2020-04-01,gppbgovph.com/data/files/pr/160152423017695732175f75520647163_APP Supplemental (BGCM).pdf,10,"MUNICIPALITY OF GUAGUA, PAMPANGA"
"MEALS OF PNP & ARMY RESERVIST ASSIGNED AT CHECKPOINTS FROM MAY 1-15, 2020 & SNACKS DURING VARIOUS MEETINGS","189,960.00",2020-05-01,2020-05-15,gppbgovph.com/data/files/pr/160152423020858388215f7552068f048_BGCM-06-01_PR.pdf,2020-05-01,gppbgovph.com/data/files/pr/16015242305095272565f755206eb3a5_APP Supplemental (BGCM).pdf,"2,926.00","MUNICIPALITY OF GUAGUA, PAMPANGA"
"MEALS OF PNP & ARMY RESERVISTS ASSIGNED AT CHECKPOINT FROM MAY 21-26, 2020","59,040.00",2020-05-21,2020-05-26,gppbgovph.com/data/files/pr/160152423112314982255f7552073d7c2_BGCM-06-02_PR.pdf,2020-05-21,gppbgovph.com/data/files/pr/1601524231969467665f755207641b8_APP Supplemental (BGCM).pdf,984,"MUNICIPALITY OF GUAGUA, PAMPANGA"
10 UNITS THERMAL SCANNER TO BE USED IN THIS MUNICIPALITY,"65,000.00",2020-06-29,2020-06-29,gppbgovph.com/data/files/pr/16015242325594214695f75520804584_BGCM-07-01_PR.pdf,2020-06-29,gppbgovph.com/data/files/pr/160152423212554079715f7552082e730_APP Supplemental (BGCM).pdf,10,"MUNICIPALITY OF GUAGUA, PAMPANGA"
"LUNCH & DINNER FOR PNP & ARMY RESERVIST ASSIGNED AT CHECKPOINT FROM JULY 12-15, 2020","56,560.00",2020-07-12,2020-07-15,gppbgovph.com/data/files/pr/160152423220435606765f755208716ae_BGCM-07-02_PR.pdf,2020-07-12,gppbgovph.com/data/files/pr/160152423212474686765f755208a7981_APP Supplemental (BGCM).pdf,808,"MUNICIPALITY OF GUAGUA, PAMPANGA"
"120 PCS. RAPID TEST KIT TO BE USED FOR TESTING AGAINST COVID-19 & RHU PERSONNEL, PNP, BFP & ARMY RESERVIST","90,000.00",2020-06-29,2020-06-29,gppbgovph.com/data/files/pr/16015242339105677885f75520911e19_BGCM-07-03_PR.pdf,2020-06-29,gppbgovph.com/data/files/pr/160152423314796545625f7552094aba3_APP Supplemental (BGCM).pdf,120,"MUNICIPALITY OF GUAGUA, PAMPANGA"
"LUNCH & DINNER FOR PNP & ARMY RESERVIST ASSIGNED AT CHECKPOINT FROM JULY 28-31, 2020","51,310.00",2020-07-28,2020-07-31,gppbgovph.com/data/files/pr/16015252519693010845f7556031c9dc_BGCM-08-01_PR.pdf,2020-07-28,gppbgovph.com/data/files/pr/160152525118308275825f7556034dc20_APP Supplemental (BGCM).pdf,733,"MUNICIPALITY OF GUAGUA, PAMPANGA"
"LUNCH & DINNER FOR PNP ASSIGNED AT CHECKPOINT FROM AUGUST 1-7, 2020","49,000.00",2020-07-31,2020-08-07,gppbgovph.com/data/files/pr/160152525115114788075f75560393542_BGCM-08-02_PR.pdf,2020-08-01,gppbgovph.com/data/files/pr/160152525118532644595f755603cb1b4_APP Supplemental (BGCM).pdf,700,"MUNICIPALITY OF GUAGUA, PAMPANGA"
"LUNCH & DINNER FOR PNP ASSIGNED AT CHECKPOINT FROM AUGUST 8-15, 2020","56,000.00",2020-08-07,2020-08-15,gppbgovph.com/data/files/pr/16015252522525808095f755604287c4_BGCM-08-03_PR.pdf,2020-08-08,gppbgovph.com/data/files/pr/160152525211581365595f7556044d27f_APP Supplemental (BGCM).pdf,800,"MUNICIPALITY OF GUAGUA, PAMPANGA"
2 UNITS FOGGING MACHINE PETROL ENGINE USED IN THIS MUNICIPALITY,"64,000.00",2020-08-04,2020-08-04,gppbgovph.com/data/files/pr/160152525213745883875f755604906c0_BGCM-09-01_PO.pdf,2020-08-04,gppbgovph.com/data/files/pr/16015252529966807275f755604b7c40_APP Supplemental (BGCM).pdf,2,"MUNICIPALITY OF GUAGUA, PAMPANGA"
"4 LITERS SMOKE MACHINE SOLUTION, FOGGING MACHINE SOLUTION, AND FACEMASK TO BE USED IN THIS MUNICIPALITY","317,787.00",2020-08-29,2020-08-29,gppbgovph.com/data/files/pr/160152525313337060515f7556054102f_BGCM-09-02_PO.pdf,2020-08-29,gppbgovph.com/data/files/pr/16015252535692920185f75560566568_APP Supplemental (BGCM).pdf,251,"MUNICIPALITY OF GUAGUA, PAMPANGA"
132 BOXES SODUIM ASCORBATE W/ ZINC,"68,640.00",2020-09-10,2020-09-10,gppbgovph.com/data/files/pr/16015252534179889175f755605b374e_BGCM-09-03_PO.pdf,2020-09-10,gppbgovph.com/data/files/pr/160152525320459126835f755605e7084_APP Supplemental (BGCM).pdf,132,"MUNICIPALITY OF GUAGUA, PAMPANGA"
PURCHASE OF GOODS,"60,454.00",2020-03-26,2020-03-29,gppbgovph.com/data/files/pr/160161130211138480345f76a62677247_IMG20200926174249.jpg,2020-03-29,gppbgovph.com/data/files/pr/160161130211956032965f76a626ddf3b_IMG20200928083204.jpg,1,"BRGY. IGDANLOG, TOBIAS FORNIER, ANTIQUE"
PURCHASE OF RICE,"59,450.00",2020-03-26,2020-03-29,gppbgovph.com/data/files/pr/16018636772641825025f7a7ffd2baf0_PR Rice.pdf,2020-03-29,gppbgovph.com/data/files/pr/16018636771817024875f7a7ffd8bf5a_NOA Rice.pdf,1,"BRGY. IGDANLOG, TOBIAS FORNIER, ANTIQUE"
PURCHASE OF NOODLES AND SARDINES,"49,500.00",2020-03-13,2020-03-16,gppbgovph.com/data/files/pr/16019471962215797285f7bc63cdf1dc_CCF06102020_0002.pdf,2020-03-28,gppbgovph.com/data/files/pr/160194719719150911985f7bc63d3658f_CCF06102020_0003.pdf,30,"MUNICIPALITY OF GITAGUM, MISAMIS ORIENTAL"
"SURGICAL MASK, 50'S, 3-PLY - FOR THE HIRING OF CONTACT TRACERS OF DILG REGION III","594,560.00",2020-10-15,2020-10-28,gppbgovph.com/data/files/pr/160196623620460240215f7c109cbe25f_PR Supplies And Materials - CT.pdf,2020-10-28,gppbgovph.com/data/files/pr/160196623612440361015f7c109ce1c98_FINANCIAL BID FORM.pdf,"1,858.00",DEPARTMENT OF THE INTERIOR AND LOCAL GOVERNMENT
"FULL FACE SHIELD, ACRYLIC, WITH EYEGLASS FRAME - FOR THE HIRING OF CONTACT TRACERS OF DILG REGION III","297,280.00",2020-10-15,2020-10-28,gppbgovph.com/data/files/pr/16019662375791476295f7c109d1bbe6_PR Supplies And Materials - CT.pdf,2020-10-28,gppbgovph.com/data/files/pr/160196623712322789425f7c109d33cde_FINANCIAL BID FORM.pdf,"1,858.00",DEPARTMENT OF THE INTERIOR AND LOCAL GOVERNMENT
"GLOVES, 50 PAIR/BOX, LATEX - FOR THE HIRING OF CONTACT TRACERS OF DILG REGION III","1,021,900.00",2020-10-15,2020-10-28,gppbgovph.com/data/files/pr/16019662375837697295f7c109d57f13_PR Supplies And Materials - CT.pdf,2020-10-28,gppbgovph.com/data/files/pr/160196623716466487275f7c109d86333_FINANCIAL BID FORM.pdf,"1,858.00",DEPARTMENT OF THE INTERIOR AND LOCAL GOVERNMENT
DIGITAL THERMOMETER WITH BATTERY - FOR THE HIRING OF CONTACT TRACERS OF DILG REGION III,"371,600.00",2020-10-15,2020-10-28,gppbgovph.com/data/files/pr/16019662376772745495f7c109da6c7b_PR Supplies And Materials - CT.pdf,2020-10-28,gppbgovph.com/data/files/pr/160196623720530131845f7c109dc27be_FINANCIAL BID FORM.pdf,"1,858.00",DEPARTMENT OF THE INTERIOR AND LOCAL GOVERNMENT
"OVERALL PPE SUIT, WASHABLE - FOR THE HIRING OF CONTACT TRACERS OF DILG REGION III","1,031,190.00",2020-10-15,2020-10-28,gppbgovph.com/data/files/pr/160196623712379677195f7c109de3e8c_PR Supplies And Materials - CT.pdf,2020-10-28,gppbgovph.com/data/files/pr/160196623814777421405f7c109e14200_FINANCIAL BID FORM.pdf,"1,858.00",DEPARTMENT OF THE INTERIOR AND LOCAL GOVERNMENT
"ALCOHOL, 500ML, 70% SOLUTION - FOR THE HIRING OF CONTACT TRACERS OF DILG REGION III","260,120.00",2020-10-15,2020-10-28,gppbgovph.com/data/files/pr/160196623821183915115f7c109e32267_PR Supplies And Materials - CT.pdf,2020-10-28,gppbgovph.com/data/files/pr/160196623816935465555f7c109e4cce6_FINANCIAL BID FORM.pdf,"1,858.00",DEPARTMENT OF THE INTERIOR AND LOCAL GOVERNMENT
"TISSUE, 12 ROLLS, 3-PLY - FOR THE HIRING OF CONTACT TRACERS OF DILG REGION III","455,210.00",2020-10-15,2020-10-28,gppbgovph.com/data/files/pr/160196623816842040605f7c109e6b78d_PR Supplies And Materials - CT.pdf,2020-10-28,gppbgovph.com/data/files/pr/16019662386864427935f7c109e88e33_FINANCIAL BID FORM.pdf,"1,858.00",DEPARTMENT OF THE INTERIOR AND LOCAL GOVERNMENT
"HAND SOAP, 500ML - FOR THE HIRING OF CONTACT TRACERS OF DILG REGION III","427,340.00",2020-10-15,2020-10-28,gppbgovph.com/data/files/pr/160196623815795752785f7c109ebbcd1_PR Supplies And Materials - CT.pdf,2020-10-28,gppbgovph.com/data/files/pr/160196623818653812875f7c109ed460e_FINANCIAL BID FORM.pdf,"1,858.00",DEPARTMENT OF THE INTERIOR AND LOCAL GOVERNMENT
"HAND SANITIZER, 500ML - FOR THE HIRING OF CONTACT TRACERS OF DILG REGION III","278,700.00",2020-10-15,2020-10-28,gppbgovph.com/data/files/pr/160196623919925498215f7c109f00b21_PR Supplies And Materials - CT.pdf,2020-10-28,gppbgovph.com/data/files/pr/160196623913325589095f7c109f22933_FINANCIAL BID FORM.pdf,"1,858.00",DEPARTMENT OF THE INTERIOR AND LOCAL GOVERNMENT
"PARACETAMOL, BRANDED, 500MG - FOR THE HIRING OF CONTACT TRACERS OF DILG REGION III","334,440.00",2020-10-15,2020-10-28,gppbgovph.com/data/files/pr/16019662398256535535f7c109f42df0_PR Supplies And Materials - CT.pdf,2020-10-28,gppbgovph.com/data/files/pr/16019662393310679365f7c109f56fbc_FINANCIAL BID FORM.pdf,"55,740.00",DEPARTMENT OF THE INTERIOR AND LOCAL GOVERNMENT
"VITAMIN C, BRANDED, 500MG - FOR THE HIRING OF CONTACT TRACERS OF DILG REGION III","501,660.00",2020-10-15,2020-10-28,gppbgovph.com/data/files/pr/160196623913551146265f7c109f6f75f_PR Supplies And Materials - CT.pdf,2020-10-28,gppbgovph.com/data/files/pr/160196623920858675535f7c109f88128_FINANCIAL BID FORM.pdf,"55,740.00",DEPARTMENT OF THE INTERIOR AND LOCAL GOVERNMENT
"CLOTH BAG, 12""H X 12""L X 2""W - FOR THE HIRING OF CONTACT TRACERS OF DILG REGION III","278,700.00",2020-10-15,2020-10-28,gppbgovph.com/data/files/pr/16019662391338546675f7c109fa5da4_PR Supplies And Materials - CT.pdf,2020-10-28,gppbgovph.com/data/files/pr/16019662397154381375f7c109fc2fb2_FINANCIAL BID FORM.pdf,"1,858.00",DEPARTMENT OF THE INTERIOR AND LOCAL GOVERNMENT
TWO (2) DIMENSION ECHOCARDIOLOGY SYSTEM PHYSICAL CHARACTERISTICS,"5,200,000.00",2020-06-02,2020-08-02,gppbgovph.com/data/files/pr/16019762043352864785f7c378c5d81c_PR 2020-05-0942.pdf,2020-06-18,gppbgovph.com/data/files/pr/16019762046428024165f7c378cd36f6_Request Letter_Justification.pdF,2,GOVERNOR CELESTINO GALLARES MEMORIAL HOSPITAL
PURCHASE OF COMMERCIAL RICE,"17,100.00",2020-03-19,2020-03-23,gppbgovph.com/data/files/pr/16020347664597745705f7d1c4e78d86_CCF06102020_0006.pdf,2020-03-29,gppbgovph.com/data/files/pr/160203476610064469265f7d1c4ec09a4_CCF06102020_0005.pdf,9,"MUNICIPALITY OF GITAGUM, MISAMIS ORIENTAL"
PURCHASE OF RICE & GOODS,"89,270.00",2020-03-26,2020-03-30,gppbgovph.com/data/files/pr/160213700617551886845f7eabaee5bef_PR.pdf,2020-03-30,gppbgovph.com/data/files/pr/16021370079545498135f7eabaf29cee_PO.pdf,1,"BRGY. ATIOTES, TOBIAS FORNIER, ANTIQUE"
PURCHASE OF RICE & GOODS,"100,044.00",2020-03-26,2020-04-03,gppbgovph.com/data/files/pr/16021376655053887585f7eae416a148_PR004.pdf,2020-04-03,gppbgovph.com/data/files/pr/160213766516027992655f7eae41a6a9a_PO003.pdf,1,"BRGY. BAGUMBAYAN, TOBIAS FORNIER, ANTIQUE"
PURCHASE OF RICE,"30,890.00",2020-03-26,2020-03-30,gppbgovph.com/data/files/pr/16021384519208729865f7eb153a8f79_PR Rice006.pdf,2020-03-30,gppbgovph.com/data/files/pr/16021384513345201605f7eb153de2a7_PO Rice005.pdf,1,"BRGY. BARASANAN A, TOBIAS FORNIER, ANTIQUE"
PURCHASE OF GOODS,"42,440.50",2020-03-26,2020-03-30,gppbgovph.com/data/files/pr/16021390752457072195f7eb3c3ef126_PR Goods004.pdf,2020-03-30,gppbgovph.com/data/files/pr/1602139076258198125f7eb3c432981_PO Goods002.pdf,1,"BRGY. IGBANGCAL-A, TOBIAS FORNIER, ANTIQUE"
PURCHASE OF RICE,"27,410.00",2020-03-26,2020-03-30,gppbgovph.com/data/files/pr/16021396493969778645f7eb60199dbf_PR Rice010.pdf,2020-03-30,gppbgovph.com/data/files/pr/160213964911302287985f7eb601c5428_PO Rice004.pdf,1,"BRGY. QUEZON, TOBIAS FORNIER, ANTIQUE"
PURCHASE OF GOODS,"23,387.50",2020-03-26,2020-03-30,gppbgovph.com/data/files/pr/16021398994654931725f7eb6fb05de0_PR Goods009.pdf,2020-03-30,gppbgovph.com/data/files/pr/16021398992599073355f7eb6fb42439_PO Goods006.pdf,1,"BRGY. QUEZON, TOBIAS FORNIER, ANTIQUE"
PURCHASE OF RICE,"39,000.00",2020-03-26,2020-03-30,gppbgovph.com/data/files/pr/16021437121987343135f7ec5e027604_PR Rice002.pdf,2020-03-30,gppbgovph.com/data/files/pr/16021437126272827215f7ec5e06a477_PO Rice003.pdf,1,"BRGY. SAMALAGUE, TOBIAS FORNIER, ANTIQUE"
CATERING SERVICES FOR COVID19 CLIENT,"162,400.00",2020-07-24,2020-08-31,gppbgovph.com/data/files/pr/16022156128835281035f7fdebc53c80_PR Catering20201009_11054515.pdf,2020-08-31,gppbgovph.com/data/files/pr/160221561218520478785f7fdebc83e38_JO Catering20201009_11074855.pdf,1,LGU TOBIAS FORNIER
PURCHASE OF RICE,"39,000.00",2020-03-26,2020-03-31,gppbgovph.com/data/files/pr/16023717443773431505f8240a088a21_PR Rice002.pdf,2020-03-31,gppbgovph.com/data/files/pr/16023717449421202345f8240a0c545a_PR Rice002.pdf,20,"BRGY. SAMALAGUE, TOBIAS FORNIER, ANTIQUE"
PURCHASE OF GOODS,"39,404.00",2020-03-26,2020-03-31,gppbgovph.com/data/files/pr/160237184720118099235f82410744552_PR Goods007.pdf,2020-03-31,gppbgovph.com/data/files/pr/16023718475011172565f8241076d857_PR Goods007.pdf,1,"BRGY. SAMALAGUE, TOBIAS FORNIER, ANTIQUE"
PURCHASE OF RICE,"47,920.00",2020-03-26,2020-03-30,gppbgovph.com/data/files/pr/16024818696915842415f83eecd8ffcb_PR Rice002.pdf,2020-03-30,gppbgovph.com/data/files/pr/16024818693602293145f83eecdbd84d_PO Rice001.pdf,1,"BRGY. NASULI-A, TOBIAS FORNIER, ANTIQUE"
PURCHASE OF GOODS,"59,735.00",2020-03-26,2020-03-30,gppbgovph.com/data/files/pr/16024820028818606555f83ef5289679_PR Goods007.pdf,2020-03-30,gppbgovph.com/data/files/pr/16024820025876569345f83ef52c60b5_PO Goods006.pdf,1,"BRGY. NASULI-A, TOBIAS FORNIER, ANTIQUE"
PURCHASE OF RICE,"77,140.00",2020-03-29,2020-04-07,gppbgovph.com/data/files/pr/16024824158540612195f83f0efb92d8_PR Rice009.pdf,2020-04-07,gppbgovph.com/data/files/pr/160248241516268827785f83f0efe5510_PO Rice003.pdf,1,"BRGY. CATO-OGAN, TOBIAS FORNIER, ANTIQUE"
PURCHASE OF GOODS,"112,910.00",2020-03-29,2020-04-07,gppbgovph.com/data/files/pr/160248252618136534355f83f15eac79e_PR Goods008.pdf,2020-04-07,gppbgovph.com/data/files/pr/160248252612548304665f83f15ee5070_PO Goods006.pdf,1,"BRGY. CATO-OGAN, TOBIAS FORNIER, ANTIQUE"
PURCHASE OF RICE AND GOODS,"43,963.00",2020-03-27,2020-04-01,gppbgovph.com/data/files/pr/16024838461061746285f83f68645054_PR002.pdf,2020-04-01,gppbgovph.com/data/files/pr/160248384611386329035f83f68680398_PO003.pdf,1,"BRGY. IGCASICAD, TOBIAS FORNIER, ANTIQUE"
PURCHASE OF RICE,"21,560.00",2020-03-25,2020-03-30,gppbgovph.com/data/files/pr/16024848919611506265f83fa9b8c2fc_PR Rice006.pdf,2020-03-30,gppbgovph.com/data/files/pr/160248489112067034675f83fa9baed58_PO Rice003.pdf,1,"BRGY. TENE, TOBIAS FORNIER, ANTIQUE"
PURCHASE OF GOODS,"28,736.00",2020-03-25,2020-03-30,gppbgovph.com/data/files/pr/16024849967191852515f83fb042473a_PR Goods005.pdf,2020-03-30,gppbgovph.com/data/files/pr/16024849964953169825f83fb04498a8_PO Goods001.pdf,1,"BRGY. TENE, TOBIAS FORNIER, ANTIQUE"
PURCHASE OF RICE,"92,400.00",2020-03-26,2020-03-31,gppbgovph.com/data/files/pr/160248520118756929035f83fbd1c1aeb_PR Rice005.pdf,2020-03-31,gppbgovph.com/data/files/pr/16024852025441250775f83fbd20864a_PO Rice003.pdf,1,"BRGY. VILLAFLOR, TOBIAS FORNIER, ANTIQUE"
PURCHASE OF GOODS,"92,320.00",2020-03-26,2020-03-31,gppbgovph.com/data/files/pr/160248533518191278595f83fc57ae4b3_PR Goods010.pdf,2020-03-31,gppbgovph.com/data/files/pr/160248533517965083195f83fc57d9cc1_PO Goods008.pdf,1,"BRGY. VILLAFLOR, TOBIAS FORNIER, ANTIQUE"
PURCHASE OF RICE AND GOODS,"100,300.00",2020-03-30,2020-04-03,gppbgovph.com/data/files/pr/16024855863654109845f83fd52c890f_PR002.pdf,2020-04-03,gppbgovph.com/data/files/pr/160248558613733750725f83fd52ec779_PO001.pdf,1,"BRGY. YSULAT, TOBIAS FORNIER, ANTIQUE"
PURCHASE OF RICE,"18,665.00",2020-03-26,2020-03-31,gppbgovph.com/data/files/pr/160256093918586436645f8523abd6dea_PR Rice005.pdf,2020-03-31,gppbgovph.com/data/files/pr/160256094016728240075f8523ac0c797_PO Rice003.pdf,1,"BRGY. IGCAPUYAS, TOBIAS FORNIER, ANTIQUE"
PURCHASE OF GOODS,"35,225.00",2020-03-26,2020-03-31,gppbgovph.com/data/files/pr/160256101621141199665f8523f841cde_PR Goods010.pdf,2020-03-31,gppbgovph.com/data/files/pr/160256101617058210245f8523f898f7d_PO Goods008.pdf,1,"BRGY. IGCAPUYAS, TOBIAS FORNIER, ANTIQUE"
PURCHASE OF RICE AND GOODS,"160,980.00",2020-03-26,2020-03-31,gppbgovph.com/data/files/pr/160256133720569206235f85253946f06_PR002.pdf,2020-03-31,gppbgovph.com/data/files/pr/160256133711658743385f85253969cf4_PO004.pdf,1,"BRGY. POB. SUR, TOBIAS FORNIER, ANTIQUE"
PURCHASE OF RICE,"101,500.00",2020-03-26,2020-03-31,gppbgovph.com/data/files/pr/16025615491760919995f85260d03632_PR Rice.pdf,2020-03-31,gppbgovph.com/data/files/pr/16025615497980465315f85260d21a05_PO Rice.pdf,1,"BRGY. POB. NORTE, TOBIAS FORNIER, ANTIQUE"
PURCHASE OF GOODS,"100,884.20",2020-03-26,2020-03-31,gppbgovph.com/data/files/pr/16025617269502739715f8526be6885c_PR Goods.pdf,2020-03-31,gppbgovph.com/data/files/pr/160256172610214984245f8526be9393b_PO Goods.pdf,1,"BRGY. POB. NORTE, TOBIAS FORNIER, ANTIQUE"
1000 TEST SARS-COV-2-IGG ASSAY,"1,000,000.00",2020-10-13,2020-10-19,gppbgovph.com/data/files/pr/160257835718127207985f8567b55fef7_B10-20-30 BAYANIHAN ACT 2.pdf,2020-11-19,gppbgovph.com/data/files/pr/16025783572186315435f8567b5a3996_B10-20-30 BAYANIHAN ACT 2.pdf,"1,000.00",DEPARTMENT OF HEALTH CENTRAL VISAYAS CENTER FOR HEALTH DEVELOPMENT
130 SET PERSONAL PROTECTIVE EQUIPMENT (PPE) SET,"117,000.00",2020-10-13,2020-10-19,gppbgovph.com/data/files/pr/160257850417755045135f856848819c3_B2-20-70 (BAYANIHAN ACT 2).pdf,2020-10-23,gppbgovph.com/data/files/pr/160257850411747284185f856848afe85_B2-20-70 (BAYANIHAN ACT 2).pdf,130,DEPARTMENT OF HEALTH CENTRAL VISAYAS CENTER FOR HEALTH DEVELOPMENT
PROCUREMENT OF PERSONAL PROTECTIVE EQUIPMENT FOR CONTACT TRACERS,"8,701,400.00",2020-10-26,2020-11-09,gppbgovph.com/data/files/pr/16026492629210942845f867caef0ca7_TOR14102020114259.pdf,2020-11-09,gppbgovph.com/data/files/pr/16026492634071809765f867caf44d0f_activity Design14102020120759.pdf,"2,780.00",DEPARTMENT OF THE INTERIOR & LOCAL GOVERNMENT
"AZITHROMYCIN, 500MG TABLET","1,560,000.00",2020-06-22,2020-07-22,gppbgovph.com/data/files/pr/16028302718469865455f893fbf13845_PR# 2020-06-1116.pdf,2020-07-10,gppbgovph.com/data/files/pr/160283027111825266095f893fbf5b415_Letter Of Request.pdF,"12,000.00",GOVERNOR CELESTINO GALLARES MEMORIAL HOSPITAL
"AZITHROMYCIN, 500MG, POWDER, IV INFUSION","2,550,000.00",2020-06-22,2020-07-22,gppbgovph.com/data/files/pr/160283027120928407145f893fbf8515c_PR# 2020-06-1116.pdf,2020-07-10,gppbgovph.com/data/files/pr/16028302714244787765f893fbfae792_Letter Of Request.pdF,"3,000.00",GOVERNOR CELESTINO GALLARES MEMORIAL HOSPITAL
BUDESONIDE/FORMETEROL 160MG/4.5MCG 120 DOSES WITH ACCOMPANYING DISPENSER,"225,250.00",2020-06-22,2020-07-22,gppbgovph.com/data/files/pr/16028302717794421655f893fbfdab36_PR# 2020-06-1116.pdf,2020-07-10,gppbgovph.com/data/files/pr/160283027215326019485f893fc015535_Letter Of Request.pdF,265,GOVERNOR CELESTINO GALLARES MEMORIAL HOSPITAL
